34.0857 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='norm', win=Window(...), wrapWidth=1)
34.0991 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='LightGray', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Helvetica Bold', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([211., 211., 211.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
34.0991 	DATA 	version B
34.1257 	EXP 	test_trigger: autoDraw = True
59.6154 	EXP 	Imported yestransfer.xlsx as conditions, 62 conditions, 5 params
59.6156 	EXP 	Created sequence: sequential, trialTypes=62, nReps=1, seed=None
59.6159 	EXP 	New trial (rep=0, index=0): OrderedDict([('Onset', 28), ('Condition', 'CBblue.png'), ('Dur', 4), ('p_onset', 132), ('p_offset', 133)])
59.7927 	DATA 	start trial
59.8133 	DATA 	Keypress: space
59.9255 	EXP 	test_trigger: autoDraw = False
59.9255 	EXP 	CStest: tex = 'CBblue.png'
59.9255 	EXP 	CStest: autoDraw = True
62.0590 	DATA 	Keypress: n
62.0591 	DATA 	tilt right
62.3423 	DATA 	Keypress: n
62.3424 	DATA 	tilt right
62.5757 	DATA 	Keypress: n
62.5757 	DATA 	tilt right
62.7923 	DATA 	Keypress: n
62.7924 	DATA 	tilt right
63.0090 	DATA 	Keypress: n
63.0090 	DATA 	tilt right
63.2423 	DATA 	Keypress: n
63.2424 	DATA 	tilt right
63.5423 	DATA 	Keypress: n
63.5424 	DATA 	tilt right
63.7923 	DATA 	Keypress: n
63.7924 	DATA 	tilt right
64.0084 	EXP 	CStest: autoDraw = False
64.0084 	EXP 	CStest: autoDraw = False
64.0341 	DATA 	Keypress: n
64.1271 	DATA 	end trial
64.1272 	EXP 	New trial (rep=0, index=1): OrderedDict([('Onset', 32), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
64.2687 	DATA 	start trial
64.4088 	EXP 	CStest: tex = 'vend.png'
64.4088 	EXP 	CStest: autoDraw = True
66.1590 	DATA 	Keypress: b
66.1590 	DATA 	tilt left
66.5088 	EXP 	CStest: autoDraw = False
66.5088 	EXP 	CStest: autoDraw = False
66.6256 	DATA 	end trial
66.6258 	EXP 	New trial (rep=0, index=2): OrderedDict([('Onset', 34), ('Condition', 'CByellow.png'), ('Dur', 4), ('p_onset', 140), ('p_offset', 141)])
66.7193 	DATA 	start trial
66.8588 	EXP 	CStest: tex = 'CByellow.png'
66.8588 	EXP 	CStest: autoDraw = True
67.3256 	DATA 	Keypress: b
67.3257 	DATA 	tilt left
67.6423 	DATA 	Keypress: b
67.6424 	DATA 	tilt left
70.9255 	EXP 	CStest: autoDraw = False
70.9255 	EXP 	CStest: autoDraw = False
71.0418 	DATA 	end trial
71.0420 	EXP 	New trial (rep=0, index=3): OrderedDict([('Onset', 38), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
71.1550 	DATA 	start trial
71.2922 	EXP 	CStest: tex = 'vend.png'
71.2922 	EXP 	CStest: autoDraw = True
73.3921 	EXP 	CStest: autoDraw = False
73.3921 	EXP 	CStest: autoDraw = False
73.5078 	DATA 	end trial
73.5080 	EXP 	New trial (rep=0, index=4): OrderedDict([('Onset', 40), ('Condition', 'CBgreen.png'), ('Dur', 4), ('p_onset', 134), ('p_offset', 135)])
73.6271 	DATA 	start trial
73.7588 	EXP 	CStest: tex = 'CBgreen.png'
73.7588 	EXP 	CStest: autoDraw = True
74.8923 	DATA 	Keypress: b
74.8924 	DATA 	tilt left
75.1756 	DATA 	Keypress: b
75.1756 	DATA 	tilt left
75.4256 	DATA 	Keypress: b
75.4256 	DATA 	tilt left
75.6756 	DATA 	Keypress: b
75.6756 	DATA 	tilt left
75.9589 	DATA 	Keypress: b
75.9590 	DATA 	tilt left
76.2089 	DATA 	Keypress: b
76.2090 	DATA 	tilt left
76.4589 	DATA 	Keypress: b
76.4589 	DATA 	tilt left
76.7422 	DATA 	Keypress: b
76.7423 	DATA 	tilt left
77.0255 	DATA 	Keypress: b
77.0256 	DATA 	tilt left
77.3256 	DATA 	Keypress: b
77.3256 	DATA 	tilt left
77.6422 	DATA 	Keypress: b
77.6422 	DATA 	tilt left
77.8588 	EXP 	CStest: autoDraw = False
77.8588 	EXP 	CStest: autoDraw = False
